Student_ID,Day_of_Week,Total_Sessions,Absence_Count,Absence_Rate
ENHS_SYN_0217,Wednesday,60,11,0.1833
ENHS_SYN_0218,Friday,60,2,0.0333
ENHS_SYN_0218,Monday,60,7,0.1167
ENHS_SYN_0218,Thursday,60,3,0.05
ENHS_SYN_0218,Tuesday,59,3,0.0508
ENHS_SYN_0218,Wednesday,60,2,0.0333
ENHS_SYN_0219,Friday,60,12,0.2
ENHS_SYN_0219,Monday,60,18,0.3
ENHS_SYN_0219,Thursday,60,13,0.2167
ENHS_SYN_0219,Tuesday,60,18,0.3
ENHS_SYN_0219,Wednesday,60,13,0.2167
ENHS_SYN_0220,Friday,60,11,0.1833
ENHS_SYN_0220,Monday,60,8,0.1333
ENHS_SYN_0220,Thursday,60,11,0.1833
ENHS_SYN_0220,Tuesday,60,9,0.15
ENHS_SYN_0220,Wednesday,60,6,0.1
ENHS_SYN_0221,Friday,60,2,0.0333
ENHS_SYN_0221,Monday,60,7,0.1167
ENHS_SYN_0221,Thursday,60,7,0.1167
ENHS_SYN_0221,Tuesday,60,3,0.05
ENHS_SYN_0221,Wednesday,60,4,0.0667
ENHS_SYN_0222,Friday,60,14,0.2333
ENHS_SYN_0222,Monday,60,9,0.15
ENHS_SYN_0222,Thursday,59,7,0.1186
ENHS_SYN_0222,Tuesday,60,14,0.2333
ENHS_SYN_0222,Wednesday,60,9,0.15
ENHS_SYN_0223,Friday,60,1,0.0167
ENHS_SYN_0223,Monday,60,5,0.0833
ENHS_SYN_0223,Thursday,60,2,0.0333
ENHS_SYN_0223,Tuesday,60,0,0.0
ENHS_SYN_0223,Wednesday,58,2,0.0345
ENHS_SYN_0224,Friday,60,15,0.25
ENHS_SYN_0224,Monday,59,14,0.2373
ENHS_SYN_0224,Thursday,60,11,0.1833
ENHS_SYN_0224,Tuesday,59,11,0.1864
ENHS_SYN_0224,Wednesday,60,10,0.1667
ENHS_SYN_0225,Friday,60,9,0.15
ENHS_SYN_0225,Monday,60,6,0.1
ENHS_SYN_0225,Thursday,60,3,0.05
ENHS_SYN_0225,Tuesday,60,12,0.2
ENHS_SYN_0225,Wednesday,60,5,0.0833
ENHS_SYN_0226,Friday,60,6,0.1
ENHS_SYN_0226,Monday,60,5,0.0833
ENHS_SYN_0226,Thursday,59,2,0.0339
ENHS_SYN_0226,Tuesday,60,7,0.1167
ENHS_SYN_0226,Wednesday,60,3,0.05
ENHS_SYN_0227,Friday,60,16,0.2667
ENHS_SYN_0227,Monday,60,13,0.2167
ENHS_SYN_0227,Thursday,60,11,0.1833
ENHS_SYN_0227,Tuesday,60,15,0.25
ENHS_SYN_0227,Wednesday,60,9,0.15
ENHS_SYN_0228,Friday,60,7,0.1167
ENHS_SYN_0228,Monday,60,8,0.1333
ENHS_SYN_0228,Thursday,60,7,0.1167
ENHS_SYN_0228,Tuesday,60,4,0.0667
ENHS_SYN_0228,Wednesday,60,7,0.1167
ENHS_SYN_0229,Friday,60,7,0.1167
ENHS_SYN_0229,Monday,60,10,0.1667
ENHS_SYN_0229,Thursday,59,4,0.0678
ENHS_SYN_0229,Tuesday,60,7,0.1167
ENHS_SYN_0229,Wednesday,60,8,0.1333
ENHS_SYN_0230,Friday,60,15,0.25
ENHS_SYN_0230,Monday,60,17,0.2833
ENHS_SYN_0230,Thursday,60,13,0.2167
ENHS_SYN_0230,Tuesday,60,13,0.2167
ENHS_SYN_0230,Wednesday,60,20,0.3333
ENHS_SYN_0231,Friday,59,10,0.1695
ENHS_SYN_0231,Monday,60,10,0.1667
ENHS_SYN_0231,Thursday,60,10,0.1667
ENHS_SYN_0231,Tuesday,60,6,0.1
ENHS_SYN_0231,Wednesday,60,7,0.1167
ENHS_SYN_0232,Friday,60,6,0.1
ENHS_SYN_0232,Monday,59,2,0.0339
ENHS_SYN_0232,Thursday,60,3,0.05
ENHS_SYN_0232,Tuesday,60,2,0.0333
ENHS_SYN_0232,Wednesday,60,6,0.1
ENHS_SYN_0233,Friday,60,7,0.1167
ENHS_SYN_0233,Monday,60,9,0.15
ENHS_SYN_0233,Thursday,60,9,0.15
ENHS_SYN_0233,Tuesday,60,6,0.1
ENHS_SYN_0233,Wednesday,59,5,0.0847
ENHS_SYN_0234,Friday,59,18,0.3051
ENHS_SYN_0234,Monday,59,13,0.2203
ENHS_SYN_0234,Thursday,60,16,0.2667
ENHS_SYN_0234,Tuesday,60,13,0.2167
ENHS_SYN_0234,Wednesday,60,9,0.15
ENHS_SYN_0235,Friday,60,10,0.1667
ENHS_SYN_0235,Monday,60,9,0.15
ENHS_SYN_0235,Thursday,60,9,0.15
ENHS_SYN_0235,Tuesday,60,9,0.15
ENHS_SYN_0235,Wednesday,60,7,0.1167
ENHS_SYN_0236,Friday,60,7,0.1167
ENHS_SYN_0236,Monday,60,3,0.05
ENHS_SYN_0236,Thursday,60,4,0.0667
ENHS_SYN_0236,Tuesday,60,3,0.05
ENHS_SYN_0236,Wednesday,60,4,0.0667
ENHS_SYN_0237,Friday,60,7,0.1167
ENHS_SYN_0237,Monday,60,7,0.1167
ENHS_SYN_0237,Thursday,60,7,0.1167
ENHS_SYN_0237,Tuesday,60,9,0.15
ENHS_SYN_0237,Wednesday,60,6,0.1
ENHS_SYN_0238,Friday,60,16,0.2667
ENHS_SYN_0238,Monday,60,19,0.3167
ENHS_SYN_0238,Thursday,60,13,0.2167
ENHS_SYN_0238,Tuesday,60,16,0.2667
ENHS_SYN_0238,Wednesday,60,12,0.2
ENHS_SYN_0239,Friday,60,16,0.2667
ENHS_SYN_0239,Monday,59,17,0.2881
ENHS_SYN_0239,Thursday,60,14,0.2333
ENHS_SYN_0239,Tuesday,60,7,0.1167
ENHS_SYN_0239,Wednesday,60,16,0.2667
ENHS_SYN_0240,Friday,60,5,0.0833
ENHS_SYN_0240,Monday,60,1,0.0167
ENHS_SYN_0240,Thursday,60,6,0.1
ENHS_SYN_0240,Tuesday,60,4,0.0667
ENHS_SYN_0240,Wednesday,60,2,0.0333
ENHS_SYN_0241,Friday,60,3,0.05
ENHS_SYN_0241,Monday,60,4,0.0667
ENHS_SYN_0241,Thursday,60,5,0.0833
ENHS_SYN_0241,Tuesday,60,6,0.1
ENHS_SYN_0241,Wednesday,60,2,0.0333
ENHS_SYN_0242,Friday,59,11,0.1864
ENHS_SYN_0242,Monday,60,11,0.1833
ENHS_SYN_0242,Thursday,60,8,0.1333
ENHS_SYN_0242,Tuesday,60,8,0.1333
ENHS_SYN_0242,Wednesday,60,8,0.1333
ENHS_SYN_0243,Friday,60,5,0.0833
ENHS_SYN_0243,Monday,60,4,0.0667
ENHS_SYN_0243,Thursday,60,6,0.1
ENHS_SYN_0243,Tuesday,59,3,0.0508
ENHS_SYN_0243,Wednesday,60,4,0.0667
ENHS_SYN_0244,Friday,60,6,0.1
ENHS_SYN_0244,Monday,60,7,0.1167
ENHS_SYN_0244,Thursday,60,4,0.0667
ENHS_SYN_0244,Tuesday,60,5,0.0833
ENHS_SYN_0244,Wednesday,60,3,0.05
ENHS_SYN_0245,Friday,60,8,0.1333
ENHS_SYN_0245,Monday,60,7,0.1167
ENHS_SYN_0245,Thursday,60,7,0.1167
ENHS_SYN_0245,Tuesday,60,10,0.1667
ENHS_SYN_0245,Wednesday,60,8,0.1333
ENHS_SYN_0246,Friday,60,7,0.1167
ENHS_SYN_0246,Monday,60,3,0.05
ENHS_SYN_0246,Thursday,60,9,0.15
ENHS_SYN_0246,Tuesday,59,4,0.0678
ENHS_SYN_0246,Wednesday,58,6,0.1034
ENHS_SYN_0247,Friday,59,10,0.1695
ENHS_SYN_0247,Monday,60,7,0.1167
ENHS_SYN_0247,Thursday,60,8,0.1333
ENHS_SYN_0247,Tuesday,60,6,0.1
ENHS_SYN_0247,Wednesday,60,8,0.1333
ENHS_SYN_0248,Friday,60,11,0.1833
ENHS_SYN_0248,Monday,60,11,0.1833
ENHS_SYN_0248,Thursday,60,12,0.2
ENHS_SYN_0248,Tuesday,60,16,0.2667
ENHS_SYN_0248,Wednesday,60,12,0.2
ENHS_SYN_0249,Friday,60,4,0.0667
ENHS_SYN_0249,Monday,60,3,0.05
ENHS_SYN_0249,Thursday,60,2,0.0333
ENHS_SYN_0249,Tuesday,60,2,0.0333
ENHS_SYN_0249,Wednesday,60,5,0.0833
ENHS_SYN_0250,Friday,60,2,0.0333
ENHS_SYN_0250,Monday,60,6,0.1
ENHS_SYN_0250,Thursday,60,2,0.0333
ENHS_SYN_0250,Tuesday,60,2,0.0333
ENHS_SYN_0250,Wednesday,60,5,0.0833
ENHS_SYN_0251,Friday,59,3,0.0508
ENHS_SYN_0251,Monday,60,3,0.05
ENHS_SYN_0251,Thursday,59,2,0.0339
ENHS_SYN_0251,Tuesday,60,4,0.0667
ENHS_SYN_0251,Wednesday,60,7,0.1167
ENHS_SYN_0252,Friday,60,7,0.1167
ENHS_SYN_0252,Monday,60,7,0.1167
ENHS_SYN_0252,Thursday,60,9,0.15
ENHS_SYN_0252,Tuesday,60,7,0.1167
ENHS_SYN_0252,Wednesday,59,7,0.1186
ENHS_SYN_0253,Friday,60,8,0.1333
ENHS_SYN_0253,Monday,60,2,0.0333
ENHS_SYN_0253,Thursday,60,3,0.05
ENHS_SYN_0253,Tuesday,60,5,0.0833
ENHS_SYN_0253,Wednesday,59,0,0.0
ENHS_SYN_0254,Friday,60,10,0.1667
ENHS_SYN_0254,Monday,60,6,0.1
ENHS_SYN_0254,Thursday,60,7,0.1167
ENHS_SYN_0254,Tuesday,60,9,0.15
ENHS_SYN_0254,Wednesday,60,5,0.0833
ENHS_SYN_0255,Friday,60,13,0.2167
ENHS_SYN_0255,Monday,60,16,0.2667
ENHS_SYN_0255,Thursday,60,11,0.1833
ENHS_SYN_0255,Tuesday,60,14,0.2333
ENHS_SYN_0255,Wednesday,60,16,0.2667
ENHS_SYN_0256,Friday,60,4,0.0667
ENHS_SYN_0256,Monday,60,10,0.1667
ENHS_SYN_0256,Thursday,60,8,0.1333
ENHS_SYN_0256,Tuesday,60,11,0.1833
ENHS_SYN_0256,Wednesday,60,11,0.1833
ENHS_SYN_0257,Friday,60,11,0.1833
ENHS_SYN_0257,Monday,60,14,0.2333
ENHS_SYN_0257,Thursday,60,15,0.25
ENHS_SYN_0257,Tuesday,60,9,0.15
ENHS_SYN_0257,Wednesday,60,19,0.3167
ENHS_SYN_0258,Friday,60,10,0.1667
ENHS_SYN_0258,Monday,60,8,0.1333
ENHS_SYN_0258,Thursday,60,9,0.15
ENHS_SYN_0258,Tuesday,60,11,0.1833
ENHS_SYN_0258,Wednesday,60,14,0.2333
ENHS_SYN_0259,Friday,60,3,0.05
ENHS_SYN_0259,Monday,60,8,0.1333
ENHS_SYN_0259,Thursday,59,1,0.0169
ENHS_SYN_0259,Tuesday,60,5,0.0833
ENHS_SYN_0259,Wednesday,60,5,0.0833
ENHS_SYN_0260,Friday,60,12,0.2
ENHS_SYN_0260,Monday,60,15,0.25
ENHS_SYN_0260,Thursday,60,15,0.25
ENHS_SYN_0260,Tuesday,60,8,0.1333
ENHS_SYN_0260,Wednesday,60,11,0.1833
ENHS_SYN_0261,Friday,60,14,0.2333
ENHS_SYN_0261,Monday,60,14,0.2333
ENHS_SYN_0261,Thursday,60,15,0.25
ENHS_SYN_0261,Tuesday,60,13,0.2167
ENHS_SYN_0261,Wednesday,60,11,0.1833
ENHS_SYN_0262,Friday,59,9,0.1525
ENHS_SYN_0262,Monday,60,9,0.15
ENHS_SYN_0262,Thursday,60,3,0.05
ENHS_SYN_0262,Tuesday,59,5,0.0847
ENHS_SYN_0262,Wednesday,60,10,0.1667
ENHS_SYN_0263,Friday,60,7,0.1167
ENHS_SYN_0263,Monday,60,12,0.2
ENHS_SYN_0263,Thursday,60,9,0.15
ENHS_SYN_0263,Tuesday,60,6,0.1
ENHS_SYN_0263,Wednesday,60,10,0.1667
ENHS_SYN_0264,Friday,60,21,0.35
ENHS_SYN_0264,Monday,60,22,0.3667
ENHS_SYN_0264,Thursday,60,20,0.3333
ENHS_SYN_0264,Tuesday,59,12,0.2034
ENHS_SYN_0264,Wednesday,60,19,0.3167
ENHS_SYN_0265,Friday,60,13,0.2167
ENHS_SYN_0265,Monday,60,10,0.1667
ENHS_SYN_0265,Thursday,60,14,0.2333
ENHS_SYN_0265,Tuesday,60,12,0.2
ENHS_SYN_0265,Wednesday,60,12,0.2
ENHS_SYN_0266,Friday,60,7,0.1167
ENHS_SYN_0266,Monday,60,5,0.0833
ENHS_SYN_0266,Thursday,59,2,0.0339
ENHS_SYN_0266,Tuesday,60,5,0.0833
ENHS_SYN_0266,Wednesday,60,4,0.0667
ENHS_SYN_0267,Friday,60,21,0.35
ENHS_SYN_0267,Monday,60,18,0.3
ENHS_SYN_0267,Thursday,60,16,0.2667
ENHS_SYN_0267,Tuesday,60,13,0.2167
ENHS_SYN_0267,Wednesday,60,16,0.2667
ENHS_SYN_0268,Friday,60,9,0.15
ENHS_SYN_0268,Monday,60,11,0.1833
ENHS_SYN_0268,Thursday,60,9,0.15
ENHS_SYN_0268,Tuesday,60,12,0.2
ENHS_SYN_0268,Wednesday,60,8,0.1333
ENHS_SYN_0269,Friday,60,14,0.2333
ENHS_SYN_0269,Monday,59,9,0.1525
ENHS_SYN_0269,Thursday,60,9,0.15
ENHS_SYN_0269,Tuesday,60,7,0.1167
ENHS_SYN_0269,Wednesday,60,11,0.1833
ENHS_SYN_0270,Friday,59,4,0.0678
ENHS_SYN_0270,Monday,60,3,0.05
ENHS_SYN_0270,Thursday,60,4,0.0667
ENHS_SYN_0270,Tuesday,60,1,0.0167
ENHS_SYN_0270,Wednesday,60,3,0.05
ENHS_SYN_0271,Friday,60,8,0.1333
ENHS_SYN_0271,Monday,60,6,0.1
ENHS_SYN_0271,Thursday,60,5,0.0833
ENHS_SYN_0271,Tuesday,60,9,0.15
ENHS_SYN_0271,Wednesday,60,4,0.0667
ENHS_SYN_0272,Friday,60,3,0.05
ENHS_SYN_0272,Monday,60,4,0.0667
ENHS_SYN_0272,Thursday,60,9,0.15
ENHS_SYN_0272,Tuesday,60,5,0.0833
ENHS_SYN_0272,Wednesday,60,4,0.0667
ENHS_SYN_0273,Friday,60,3,0.05
ENHS_SYN_0273,Monday,60,5,0.0833
ENHS_SYN_0273,Thursday,60,2,0.0333
ENHS_SYN_0273,Tuesday,60,7,0.1167
ENHS_SYN_0273,Wednesday,60,3,0.05
ENHS_SYN_0274,Friday,60,8,0.1333
ENHS_SYN_0274,Monday,60,17,0.2833
ENHS_SYN_0274,Thursday,60,12,0.2
ENHS_SYN_0274,Tuesday,60,12,0.2
ENHS_SYN_0274,Wednesday,60,10,0.1667
ENHS_SYN_0275,Friday,60,9,0.15
ENHS_SYN_0275,Monday,60,14,0.2333
ENHS_SYN_0275,Thursday,60,8,0.1333
ENHS_SYN_0275,Tuesday,60,15,0.25
ENHS_SYN_0275,Wednesday,60,10,0.1667
ENHS_SYN_0276,Friday,60,7,0.1167
ENHS_SYN_0276,Monday,60,4,0.0667
ENHS_SYN_0276,Thursday,60,3,0.05
ENHS_SYN_0276,Tuesday,60,6,0.1
ENHS_SYN_0276,Wednesday,60,5,0.0833
ENHS_SYN_0277,Friday,60,3,0.05
ENHS_SYN_0277,Monday,60,5,0.0833
ENHS_SYN_0277,Thursday,60,3,0.05
ENHS_SYN_0277,Tuesday,60,2,0.0333
ENHS_SYN_0277,Wednesday,60,4,0.0667
ENHS_SYN_0278,Friday,60,6,0.1
ENHS_SYN_0278,Monday,60,9,0.15
ENHS_SYN_0278,Thursday,60,7,0.1167
ENHS_SYN_0278,Tuesday,60,4,0.0667
ENHS_SYN_0278,Wednesday,60,10,0.1667
ENHS_SYN_0279,Friday,60,4,0.0667
ENHS_SYN_0279,Monday,60,4,0.0667
ENHS_SYN_0279,Thursday,60,9,0.15
ENHS_SYN_0279,Tuesday,60,7,0.1167
ENHS_SYN_0279,Wednesday,60,10,0.1667
ENHS_SYN_0280,Friday,60,2,0.0333
ENHS_SYN_0280,Monday,59,2,0.0339
ENHS_SYN_0280,Thursday,60,2,0.0333
ENHS_SYN_0280,Tuesday,60,0,0.0
ENHS_SYN_0280,Wednesday,60,2,0.0333
ENHS_SYN_0281,Friday,60,3,0.05
ENHS_SYN_0281,Monday,60,3,0.05
ENHS_SYN_0281,Thursday,60,6,0.1
ENHS_SYN_0281,Tuesday,60,6,0.1
ENHS_SYN_0281,Wednesday,60,5,0.0833
ENHS_SYN_0282,Friday,60,4,0.0667
ENHS_SYN_0282,Monday,60,9,0.15
ENHS_SYN_0282,Thursday,60,7,0.1167
ENHS_SYN_0282,Tuesday,60,6,0.1
ENHS_SYN_0282,Wednesday,60,8,0.1333
ENHS_SYN_0283,Friday,60,8,0.1333
ENHS_SYN_0283,Monday,60,2,0.0333
ENHS_SYN_0283,Thursday,59,4,0.0678
ENHS_SYN_0283,Tuesday,60,1,0.0167
ENHS_SYN_0283,Wednesday,60,1,0.0167
ENHS_SYN_0284,Friday,60,8,0.1333
ENHS_SYN_0284,Monday,60,4,0.0667
ENHS_SYN_0284,Thursday,60,13,0.2167
ENHS_SYN_0284,Tuesday,60,6,0.1
ENHS_SYN_0284,Wednesday,60,9,0.15
ENHS_SYN_0285,Friday,60,9,0.15
ENHS_SYN_0285,Monday,60,7,0.1167
ENHS_SYN_0285,Thursday,59,9,0.1525
ENHS_SYN_0285,Tuesday,60,8,0.1333
ENHS_SYN_0285,Wednesday,60,11,0.1833
ENHS_SYN_0286,Friday,60,3,0.05
ENHS_SYN_0286,Monday,60,2,0.0333
ENHS_SYN_0286,Thursday,60,1,0.0167
ENHS_SYN_0286,Tuesday,60,3,0.05
ENHS_SYN_0286,Wednesday,60,3,0.05
ENHS_SYN_0287,Friday,60,3,0.05
ENHS_SYN_0287,Monday,60,4,0.0667
ENHS_SYN_0287,Thursday,60,1,0.0167
ENHS_SYN_0287,Tuesday,60,4,0.0667
ENHS_SYN_0287,Wednesday,60,3,0.05
ENHS_SYN_0288,Friday,60,9,0.15
ENHS_SYN_0288,Monday,60,11,0.1833
ENHS_SYN_0288,Thursday,60,10,0.1667
ENHS_SYN_0288,Tuesday,60,13,0.2167
ENHS_SYN_0288,Wednesday,60,14,0.2333
ENHS_SYN_0289,Friday,60,7,0.1167
ENHS_SYN_0289,Monday,60,4,0.0667
ENHS_SYN_0289,Thursday,60,7,0.1167
ENHS_SYN_0289,Tuesday,59,7,0.1186
ENHS_SYN_0289,Wednesday,60,7,0.1167
ENHS_SYN_0290,Friday,60,3,0.05
ENHS_SYN_0290,Monday,60,2,0.0333
ENHS_SYN_0290,Thursday,60,5,0.0833
ENHS_SYN_0290,Tuesday,60,6,0.1
ENHS_SYN_0290,Wednesday,60,6,0.1
ENHS_SYN_0291,Friday,59,3,0.0508
ENHS_SYN_0291,Monday,59,2,0.0339
ENHS_SYN_0291,Thursday,60,4,0.0667
ENHS_SYN_0291,Tuesday,60,2,0.0333
ENHS_SYN_0291,Wednesday,60,2,0.0333
ENHS_SYN_0292,Friday,60,9,0.15
ENHS_SYN_0292,Monday,60,9,0.15
ENHS_SYN_0292,Thursday,60,11,0.1833
ENHS_SYN_0292,Tuesday,60,12,0.2
ENHS_SYN_0292,Wednesday,60,10,0.1667
ENHS_SYN_0293,Friday,60,7,0.1167
ENHS_SYN_0293,Monday,60,8,0.1333
ENHS_SYN_0293,Thursday,59,8,0.1356
ENHS_SYN_0293,Tuesday,60,6,0.1
ENHS_SYN_0293,Wednesday,60,9,0.15
ENHS_SYN_0294,Friday,60,12,0.2
ENHS_SYN_0294,Monday,60,13,0.2167
ENHS_SYN_0294,Thursday,60,13,0.2167
ENHS_SYN_0294,Tuesday,60,18,0.3
ENHS_SYN_0294,Wednesday,60,10,0.1667
ENHS_SYN_0295,Friday,60,5,0.0833
ENHS_SYN_0295,Monday,60,4,0.0667
ENHS_SYN_0295,Thursday,60,0,0.0
ENHS_SYN_0295,Tuesday,59,3,0.0508
ENHS_SYN_0295,Wednesday,60,4,0.0667
ENHS_SYN_0296,Friday,59,5,0.0847
ENHS_SYN_0296,Monday,60,8,0.1333
ENHS_SYN_0296,Thursday,60,3,0.05
ENHS_SYN_0296,Tuesday,60,4,0.0667
ENHS_SYN_0296,Wednesday,60,2,0.0333
ENHS_SYN_0297,Friday,60,10,0.1667
ENHS_SYN_0297,Monday,60,1,0.0167
ENHS_SYN_0297,Thursday,60,4,0.0667
ENHS_SYN_0297,Tuesday,60,5,0.0833
ENHS_SYN_0297,Wednesday,60,5,0.0833
ENHS_SYN_0298,Friday,59,5,0.0847
ENHS_SYN_0298,Monday,60,4,0.0667
ENHS_SYN_0298,Thursday,60,5,0.0833
ENHS_SYN_0298,Tuesday,59,4,0.0678
ENHS_SYN_0298,Wednesday,60,4,0.0667
ENHS_SYN_0299,Friday,60,6,0.1
ENHS_SYN_0299,Monday,60,5,0.0833
ENHS_SYN_0299,Thursday,60,3,0.05
ENHS_SYN_0299,Tuesday,60,2,0.0333
ENHS_SYN_0299,Wednesday,60,4,0.0667
ENHS_SYN_0300,Friday,60,24,0.4
ENHS_SYN_0300,Monday,60,15,0.25
ENHS_SYN_0300,Thursday,60,11,0.1833
ENHS_SYN_0300,Tuesday,60,15,0.25
ENHS_SYN_0300,Wednesday,60,10,0.1667
ENHS_SYN_0301,Friday,60,7,0.1167
ENHS_SYN_0301,Monday,60,3,0.05
ENHS_SYN_0301,Thursday,60,5,0.0833
ENHS_SYN_0301,Tuesday,60,7,0.1167
ENHS_SYN_0301,Wednesday,60,7,0.1167
ENHS_SYN_0302,Friday,58,10,0.1724
ENHS_SYN_0302,Monday,60,9,0.15
ENHS_SYN_0302,Thursday,60,6,0.1
ENHS_SYN_0302,Tuesday,60,17,0.2833
ENHS_SYN_0302,Wednesday,60,11,0.1833
ENHS_SYN_0303,Friday,60,3,0.05
ENHS_SYN_0303,Monday,60,7,0.1167
ENHS_SYN_0303,Thursday,60,10,0.1667
ENHS_SYN_0303,Tuesday,60,15,0.25
ENHS_SYN_0303,Wednesday,60,6,0.1
ENHS_SYN_0304,Friday,60,8,0.1333
ENHS_SYN_0304,Monday,60,4,0.0667
ENHS_SYN_0304,Thursday,60,7,0.1167
ENHS_SYN_0304,Tuesday,60,5,0.0833
ENHS_SYN_0304,Wednesday,60,9,0.15
ENHS_SYN_0305,Friday,60,12,0.2
ENHS_SYN_0305,Monday,60,9,0.15
ENHS_SYN_0305,Thursday,60,12,0.2
ENHS_SYN_0305,Tuesday,60,10,0.1667
ENHS_SYN_0305,Wednesday,60,7,0.1167
ENHS_SYN_0306,Friday,59,17,0.2881
ENHS_SYN_0306,Monday,60,19,0.3167
ENHS_SYN_0306,Thursday,60,13,0.2167
ENHS_SYN_0306,Tuesday,60,10,0.1667
ENHS_SYN_0306,Wednesday,60,14,0.2333
ENHS_SYN_0307,Friday,60,4,0.0667
ENHS_SYN_0307,Monday,59,6,0.1017
ENHS_SYN_0307,Thursday,60,6,0.1
ENHS_SYN_0307,Tuesday,60,5,0.0833
ENHS_SYN_0307,Wednesday,60,6,0.1
ENHS_SYN_0308,Friday,60,3,0.05
ENHS_SYN_0308,Monday,60,2,0.0333
ENHS_SYN_0308,Thursday,60,1,0.0167
ENHS_SYN_0308,Tuesday,60,3,0.05
ENHS_SYN_0308,Wednesday,59,1,0.0169
ENHS_SYN_0309,Friday,60,4,0.0667
ENHS_SYN_0309,Monday,60,7,0.1167
ENHS_SYN_0309,Thursday,60,7,0.1167
ENHS_SYN_0309,Tuesday,60,6,0.1
ENHS_SYN_0309,Wednesday,60,6,0.1
ENHS_SYN_0310,Friday,60,10,0.1667
ENHS_SYN_0310,Monday,60,17,0.2833
ENHS_SYN_0310,Thursday,60,11,0.1833
ENHS_SYN_0310,Tuesday,60,8,0.1333
ENHS_SYN_0310,Wednesday,60,12,0.2
ENHS_SYN_0311,Friday,60,12,0.2
ENHS_SYN_0311,Monday,60,6,0.1
ENHS_SYN_0311,Thursday,60,5,0.0833
ENHS_SYN_0311,Tuesday,60,5,0.0833
ENHS_SYN_0311,Wednesday,60,8,0.1333
ENHS_SYN_0312,Friday,60,12,0.2
ENHS_SYN_0312,Monday,60,5,0.0833
ENHS_SYN_0312,Thursday,60,11,0.1833
ENHS_SYN_0312,Tuesday,60,13,0.2167
ENHS_SYN_0312,Wednesday,60,12,0.2
ENHS_SYN_0313,Friday,60,9,0.15
ENHS_SYN_0313,Monday,60,8,0.1333
ENHS_SYN_0313,Thursday,60,14,0.2333
ENHS_SYN_0313,Tuesday,59,8,0.1356
ENHS_SYN_0313,Wednesday,60,11,0.1833
ENHS_SYN_0314,Friday,60,7,0.1167
ENHS_SYN_0314,Monday,59,1,0.0169
ENHS_SYN_0314,Thursday,60,7,0.1167
ENHS_SYN_0314,Tuesday,60,4,0.0667
ENHS_SYN_0314,Wednesday,60,0,0.0
ENHS_SYN_0315,Friday,60,6,0.1
ENHS_SYN_0315,Monday,60,6,0.1
ENHS_SYN_0315,Thursday,60,3,0.05
ENHS_SYN_0315,Tuesday,60,3,0.05
ENHS_SYN_0315,Wednesday,60,1,0.0167
ENHS_SYN_0316,Friday,60,4,0.0667
ENHS_SYN_0316,Monday,60,5,0.0833
ENHS_SYN_0316,Thursday,60,3,0.05
ENHS_SYN_0316,Tuesday,60,1,0.0167
ENHS_SYN_0316,Wednesday,60,5,0.0833
ENHS_SYN_0317,Friday,60,3,0.05
ENHS_SYN_0317,Monday,60,5,0.0833
ENHS_SYN_0317,Thursday,60,3,0.05
ENHS_SYN_0317,Tuesday,60,2,0.0333
ENHS_SYN_0317,Wednesday,60,5,0.0833
ENHS_SYN_0318,Friday,60,3,0.05
ENHS_SYN_0318,Monday,60,3,0.05
ENHS_SYN_0318,Thursday,59,1,0.0169
ENHS_SYN_0318,Tuesday,60,0,0.0
ENHS_SYN_0318,Wednesday,60,2,0.0333
ENHS_SYN_0319,Friday,60,17,0.2833
ENHS_SYN_0319,Monday,60,10,0.1667
ENHS_SYN_0319,Thursday,60,10,0.1667
ENHS_SYN_0319,Tuesday,60,14,0.2333
ENHS_SYN_0319,Wednesday,60,15,0.25
ENHS_SYN_0320,Friday,60,12,0.2
ENHS_SYN_0320,Monday,60,5,0.0833
ENHS_SYN_0320,Thursday,60,11,0.1833
ENHS_SYN_0320,Tuesday,59,7,0.1186
ENHS_SYN_0320,Wednesday,60,6,0.1
ENHS_SYN_0321,Friday,59,2,0.0339
ENHS_SYN_0321,Monday,60,4,0.0667
ENHS_SYN_0321,Thursday,59,1,0.0169
ENHS_SYN_0321,Tuesday,60,3,0.05
ENHS_SYN_0321,Wednesday,60,1,0.0167
ENHS_SYN_0322,Friday,60,6,0.1
ENHS_SYN_0322,Monday,60,2,0.0333
ENHS_SYN_0322,Thursday,60,1,0.0167
ENHS_SYN_0322,Tuesday,60,6,0.1
ENHS_SYN_0322,Wednesday,59,0,0.0
ENHS_SYN_0323,Friday,60,11,0.1833
ENHS_SYN_0323,Monday,60,10,0.1667
ENHS_SYN_0323,Thursday,60,9,0.15
ENHS_SYN_0323,Tuesday,60,7,0.1167
ENHS_SYN_0323,Wednesday,60,7,0.1167
ENHS_SYN_0324,Friday,60,24,0.4
ENHS_SYN_0324,Monday,60,17,0.2833
ENHS_SYN_0324,Thursday,60,15,0.25
ENHS_SYN_0324,Tuesday,60,17,0.2833
ENHS_SYN_0324,Wednesday,60,12,0.2
ENHS_SYN_0325,Friday,59,8,0.1356
ENHS_SYN_0325,Monday,60,5,0.0833
ENHS_SYN_0325,Thursday,59,2,0.0339
ENHS_SYN_0325,Tuesday,60,10,0.1667
ENHS_SYN_0325,Wednesday,60,5,0.0833
ENHS_SYN_0326,Friday,60,5,0.0833
ENHS_SYN_0326,Monday,60,10,0.1667
