Student_ID,Grade_Level,Section,Week,Total_Sessions,Present_Count,Absence_Count,Attendance_Rate,Has_Absence
ENHS_SYN_0313,Grade 9,Section A,2026-09-28,25,23,2,0.92,1
ENHS_SYN_0313,Grade 9,Section A,2026-10-05,25,21,4,0.84,1
ENHS_SYN_0313,Grade 9,Section A,2026-10-12,25,20,5,0.8,1
ENHS_SYN_0313,Grade 9,Section A,2026-10-19,25,20,5,0.8,1
ENHS_SYN_0314,Grade 9,Section A,2026-08-03,25,21,4,0.84,1
ENHS_SYN_0314,Grade 9,Section A,2026-08-10,25,23,2,0.92,1
ENHS_SYN_0314,Grade 9,Section A,2026-08-17,25,23,2,0.92,1
ENHS_SYN_0314,Grade 9,Section A,2026-08-24,24,23,1,0.9583,1
ENHS_SYN_0314,Grade 9,Section A,2026-08-31,25,25,0,1.0,0
ENHS_SYN_0314,Grade 9,Section A,2026-09-07,25,24,1,0.96,1
ENHS_SYN_0314,Grade 9,Section A,2026-09-14,25,24,1,0.96,1
ENHS_SYN_0314,Grade 9,Section A,2026-09-21,25,25,0,1.0,0
ENHS_SYN_0314,Grade 9,Section A,2026-09-28,25,23,2,0.92,1
ENHS_SYN_0314,Grade 9,Section A,2026-10-05,25,24,1,0.96,1
ENHS_SYN_0314,Grade 9,Section A,2026-10-12,25,24,1,0.96,1
ENHS_SYN_0314,Grade 9,Section A,2026-10-19,25,21,4,0.84,1
ENHS_SYN_0315,Grade 9,Section A,2026-08-03,25,25,0,1.0,0
ENHS_SYN_0315,Grade 9,Section A,2026-08-10,25,20,5,0.8,1
ENHS_SYN_0315,Grade 9,Section A,2026-08-17,25,22,3,0.88,1
ENHS_SYN_0315,Grade 9,Section A,2026-08-24,25,25,0,1.0,0
ENHS_SYN_0315,Grade 9,Section A,2026-08-31,25,23,2,0.92,1
ENHS_SYN_0315,Grade 9,Section A,2026-09-07,25,21,4,0.84,1
ENHS_SYN_0315,Grade 9,Section A,2026-09-14,25,25,0,1.0,0
ENHS_SYN_0315,Grade 9,Section A,2026-09-21,25,25,0,1.0,0
ENHS_SYN_0315,Grade 9,Section A,2026-09-28,25,25,0,1.0,0
ENHS_SYN_0315,Grade 9,Section A,2026-10-05,25,24,1,0.96,1
ENHS_SYN_0315,Grade 9,Section A,2026-10-12,25,24,1,0.96,1
ENHS_SYN_0315,Grade 9,Section A,2026-10-19,25,22,3,0.88,1
ENHS_SYN_0316,Grade 9,Section A,2026-08-03,25,23,2,0.92,1
ENHS_SYN_0316,Grade 9,Section A,2026-08-10,25,22,3,0.88,1
ENHS_SYN_0316,Grade 9,Section A,2026-08-17,25,24,1,0.96,1
ENHS_SYN_0316,Grade 9,Section A,2026-08-24,25,25,0,1.0,0
ENHS_SYN_0316,Grade 9,Section A,2026-08-31,25,24,1,0.96,1
ENHS_SYN_0316,Grade 9,Section A,2026-09-07,25,24,1,0.96,1
ENHS_SYN_0316,Grade 9,Section A,2026-09-14,25,22,3,0.88,1
ENHS_SYN_0316,Grade 9,Section A,2026-09-21,25,23,2,0.92,1
ENHS_SYN_0316,Grade 9,Section A,2026-09-28,25,24,1,0.96,1
ENHS_SYN_0316,Grade 9,Section A,2026-10-05,25,22,3,0.88,1
ENHS_SYN_0316,Grade 9,Section A,2026-10-12,25,25,0,1.0,0
ENHS_SYN_0316,Grade 9,Section A,2026-10-19,25,24,1,0.96,1
ENHS_SYN_0317,Grade 9,Section A,2026-08-03,25,23,2,0.92,1
ENHS_SYN_0317,Grade 9,Section A,2026-08-10,25,23,2,0.92,1
ENHS_SYN_0317,Grade 9,Section A,2026-08-17,25,22,3,0.88,1
ENHS_SYN_0317,Grade 9,Section A,2026-08-24,25,24,1,0.96,1
ENHS_SYN_0317,Grade 9,Section A,2026-08-31,25,25,0,1.0,0
ENHS_SYN_0317,Grade 9,Section A,2026-09-07,25,23,2,0.92,1
ENHS_SYN_0317,Grade 9,Section A,2026-09-14,25,22,3,0.88,1
ENHS_SYN_0317,Grade 9,Section A,2026-09-21,25,24,1,0.96,1
ENHS_SYN_0317,Grade 9,Section A,2026-09-28,25,24,1,0.96,1
ENHS_SYN_0317,Grade 9,Section A,2026-10-05,25,24,1,0.96,1
ENHS_SYN_0317,Grade 9,Section A,2026-10-12,25,25,0,1.0,0
ENHS_SYN_0317,Grade 9,Section A,2026-10-19,25,23,2,0.92,1
ENHS_SYN_0318,Grade 9,Section A,2026-08-03,24,23,1,0.9583,1
ENHS_SYN_0318,Grade 9,Section A,2026-08-10,25,25,0,1.0,0
ENHS_SYN_0318,Grade 9,Section A,2026-08-17,25,25,0,1.0,0
ENHS_SYN_0318,Grade 9,Section A,2026-08-24,25,25,0,1.0,0
ENHS_SYN_0318,Grade 9,Section A,2026-08-31,25,21,4,0.84,1
ENHS_SYN_0318,Grade 9,Section A,2026-09-07,25,25,0,1.0,0
ENHS_SYN_0318,Grade 9,Section A,2026-09-14,25,24,1,0.96,1
ENHS_SYN_0318,Grade 9,Section A,2026-09-21,25,25,0,1.0,0
ENHS_SYN_0318,Grade 9,Section A,2026-09-28,25,25,0,1.0,0
ENHS_SYN_0318,Grade 9,Section A,2026-10-05,25,25,0,1.0,0
ENHS_SYN_0318,Grade 9,Section A,2026-10-12,25,24,1,0.96,1
ENHS_SYN_0318,Grade 9,Section A,2026-10-19,25,23,2,0.92,1
ENHS_SYN_0319,Grade 9,Section A,2026-08-03,25,20,5,0.8,1
ENHS_SYN_0319,Grade 9,Section A,2026-08-10,25,21,4,0.84,1
ENHS_SYN_0319,Grade 9,Section A,2026-08-17,25,17,8,0.68,1
ENHS_SYN_0319,Grade 9,Section A,2026-08-24,25,19,6,0.76,1
ENHS_SYN_0319,Grade 9,Section A,2026-08-31,25,22,3,0.88,1
ENHS_SYN_0319,Grade 9,Section A,2026-09-07,25,22,3,0.88,1
ENHS_SYN_0319,Grade 9,Section A,2026-09-14,25,20,5,0.8,1
ENHS_SYN_0319,Grade 9,Section A,2026-09-21,25,18,7,0.72,1
ENHS_SYN_0319,Grade 9,Section A,2026-09-28,25,23,2,0.92,1
ENHS_SYN_0319,Grade 9,Section A,2026-10-05,25,17,8,0.68,1
ENHS_SYN_0319,Grade 9,Section A,2026-10-12,25,17,8,0.68,1
ENHS_SYN_0319,Grade 9,Section A,2026-10-19,25,18,7,0.72,1
ENHS_SYN_0320,Grade 9,Section A,2026-08-03,25,20,5,0.8,1
ENHS_SYN_0320,Grade 9,Section A,2026-08-10,25,21,4,0.84,1
ENHS_SYN_0320,Grade 9,Section A,2026-08-17,25,24,1,0.96,1
ENHS_SYN_0320,Grade 9,Section A,2026-08-24,25,23,2,0.92,1
ENHS_SYN_0320,Grade 9,Section A,2026-08-31,25,22,3,0.88,1
ENHS_SYN_0320,Grade 9,Section A,2026-09-07,24,20,4,0.8333,1
ENHS_SYN_0320,Grade 9,Section A,2026-09-14,25,20,5,0.8,1
ENHS_SYN_0320,Grade 9,Section A,2026-09-21,25,20,5,0.8,1
ENHS_SYN_0320,Grade 9,Section A,2026-09-28,25,24,1,0.96,1
ENHS_SYN_0320,Grade 9,Section A,2026-10-05,25,22,3,0.88,1
ENHS_SYN_0320,Grade 9,Section A,2026-10-12,25,22,3,0.88,1
ENHS_SYN_0320,Grade 9,Section A,2026-10-19,25,20,5,0.8,1
ENHS_SYN_0321,Grade 9,Section A,2026-08-03,25,25,0,1.0,0
ENHS_SYN_0321,Grade 9,Section A,2026-08-10,25,25,0,1.0,0
ENHS_SYN_0321,Grade 9,Section A,2026-08-17,25,25,0,1.0,0
ENHS_SYN_0321,Grade 9,Section A,2026-08-24,25,24,1,0.96,1
ENHS_SYN_0321,Grade 9,Section A,2026-08-31,24,24,0,1.0,0
ENHS_SYN_0321,Grade 9,Section A,2026-09-07,25,22,3,0.88,1
ENHS_SYN_0321,Grade 9,Section A,2026-09-14,24,22,2,0.9167,1
ENHS_SYN_0321,Grade 9,Section A,2026-09-21,25,23,2,0.92,1
ENHS_SYN_0321,Grade 9,Section A,2026-09-28,25,25,0,1.0,0
ENHS_SYN_0321,Grade 9,Section A,2026-10-05,25,25,0,1.0,0
ENHS_SYN_0321,Grade 9,Section A,2026-10-12,25,23,2,0.92,1
ENHS_SYN_0321,Grade 9,Section A,2026-10-19,25,24,1,0.96,1
ENHS_SYN_0322,Grade 9,Section A,2026-08-03,25,23,2,0.92,1
ENHS_SYN_0322,Grade 9,Section A,2026-08-10,25,25,0,1.0,0
ENHS_SYN_0322,Grade 9,Section A,2026-08-17,24,23,1,0.9583,1
ENHS_SYN_0322,Grade 9,Section A,2026-08-24,25,24,1,0.96,1
ENHS_SYN_0322,Grade 9,Section A,2026-08-31,25,21,4,0.84,1
ENHS_SYN_0322,Grade 9,Section A,2026-09-07,25,24,1,0.96,1
ENHS_SYN_0322,Grade 9,Section A,2026-09-14,25,23,2,0.92,1
ENHS_SYN_0322,Grade 9,Section A,2026-09-21,25,24,1,0.96,1
ENHS_SYN_0322,Grade 9,Section A,2026-09-28,25,25,0,1.0,0
ENHS_SYN_0322,Grade 9,Section A,2026-10-05,25,24,1,0.96,1
ENHS_SYN_0322,Grade 9,Section A,2026-10-12,25,24,1,0.96,1
ENHS_SYN_0322,Grade 9,Section A,2026-10-19,25,24,1,0.96,1
ENHS_SYN_0323,Grade 9,Section A,2026-08-03,25,22,3,0.88,1
ENHS_SYN_0323,Grade 9,Section A,2026-08-10,25,24,1,0.96,1
ENHS_SYN_0323,Grade 9,Section A,2026-08-17,25,23,2,0.92,1
ENHS_SYN_0323,Grade 9,Section A,2026-08-24,25,21,4,0.84,1
ENHS_SYN_0323,Grade 9,Section A,2026-08-31,25,21,4,0.84,1
ENHS_SYN_0323,Grade 9,Section A,2026-09-07,25,23,2,0.92,1
ENHS_SYN_0323,Grade 9,Section A,2026-09-14,25,17,8,0.68,1
ENHS_SYN_0323,Grade 9,Section A,2026-09-21,25,23,2,0.92,1
ENHS_SYN_0323,Grade 9,Section A,2026-09-28,25,19,6,0.76,1
ENHS_SYN_0323,Grade 9,Section A,2026-10-05,25,21,4,0.84,1
ENHS_SYN_0323,Grade 9,Section A,2026-10-12,25,22,3,0.88,1
ENHS_SYN_0323,Grade 9,Section A,2026-10-19,25,20,5,0.8,1
ENHS_SYN_0324,Grade 9,Section A,2026-08-03,25,20,5,0.8,1
ENHS_SYN_0324,Grade 9,Section A,2026-08-10,25,20,5,0.8,1
ENHS_SYN_0324,Grade 9,Section A,2026-08-17,25,18,7,0.72,1
ENHS_SYN_0324,Grade 9,Section A,2026-08-24,25,17,8,0.68,1
ENHS_SYN_0324,Grade 9,Section A,2026-08-31,25,22,3,0.88,1
ENHS_SYN_0324,Grade 9,Section A,2026-09-07,25,17,8,0.68,1
ENHS_SYN_0324,Grade 9,Section A,2026-09-14,25,16,9,0.64,1
ENHS_SYN_0324,Grade 9,Section A,2026-09-21,25,18,7,0.72,1
ENHS_SYN_0324,Grade 9,Section A,2026-09-28,25,17,8,0.68,1
ENHS_SYN_0324,Grade 9,Section A,2026-10-05,25,14,11,0.56,1
ENHS_SYN_0324,Grade 9,Section A,2026-10-12,25,16,9,0.64,1
ENHS_SYN_0324,Grade 9,Section A,2026-10-19,25,20,5,0.8,1
ENHS_SYN_0325,Grade 9,Section A,2026-08-03,25,24,1,0.96,1
ENHS_SYN_0325,Grade 9,Section A,2026-08-10,25,25,0,1.0,0
ENHS_SYN_0325,Grade 9,Section A,2026-08-17,25,19,6,0.76,1
ENHS_SYN_0325,Grade 9,Section A,2026-08-24,25,19,6,0.76,1
ENHS_SYN_0325,Grade 9,Section A,2026-08-31,25,24,1,0.96,1
ENHS_SYN_0325,Grade 9,Section A,2026-09-07,25,22,3,0.88,1
ENHS_SYN_0325,Grade 9,Section A,2026-09-14,25,23,2,0.92,1
ENHS_SYN_0325,Grade 9,Section A,2026-09-21,25,23,2,0.92,1
ENHS_SYN_0325,Grade 9,Section A,2026-09-28,24,21,3,0.875,1
ENHS_SYN_0325,Grade 9,Section A,2026-10-05,25,23,2,0.92,1
ENHS_SYN_0325,Grade 9,Section A,2026-10-12,24,22,2,0.9167,1
ENHS_SYN_0325,Grade 9,Section A,2026-10-19,25,23,2,0.92,1
ENHS_SYN_0326,Grade 9,Section A,2026-08-03,25,22,3,0.88,1
ENHS_SYN_0326,Grade 9,Section A,2026-08-10,25,23,2,0.92,1
ENHS_SYN_0326,Grade 9,Section A,2026-08-17,25,24,1,0.96,1
ENHS_SYN_0326,Grade 9,Section A,2026-08-24,25,22,3,0.88,1
ENHS_SYN_0326,Grade 9,Section A,2026-08-31,25,23,2,0.92,1
ENHS_SYN_0326,Grade 9,Section A,2026-09-07,25,22,3,0.88,1
ENHS_SYN_0326,Grade 9,Section A,2026-09-14,25,22,3,0.88,1
ENHS_SYN_0326,Grade 9,Section A,2026-09-21,24,22,2,0.9167,1
ENHS_SYN_0326,Grade 9,Section A,2026-09-28,25,22,3,0.88,1
ENHS_SYN_0326,Grade 9,Section A,2026-10-05,25,23,2,0.92,1
ENHS_SYN_0326,Grade 9,Section A,2026-10-12,25,23,2,0.92,1
ENHS_SYN_0326,Grade 9,Section A,2026-10-19,25,22,3,0.88,1
ENHS_SYN_0327,Grade 9,Section A,2026-08-03,25,22,3,0.88,1
ENHS_SYN_0327,Grade 9,Section A,2026-08-10,25,19,6,0.76,1
ENHS_SYN_0327,Grade 9,Section A,2026-08-17,25,22,3,0.88,1
ENHS_SYN_0327,Grade 9,Section A,2026-08-24,25,22,3,0.88,1
ENHS_SYN_0327,Grade 9,Section A,2026-08-31,25,17,8,0.68,1
ENHS_SYN_0327,Grade 9,Section A,2026-09-07,25,22,3,0.88,1
ENHS_SYN_0327,Grade 9,Section A,2026-09-14,25,24,1,0.96,1
ENHS_SYN_0327,Grade 9,Section A,2026-09-21,25,24,1,0.96,1
ENHS_SYN_0327,Grade 9,Section A,2026-09-28,25,21,4,0.84,1
ENHS_SYN_0327,Grade 9,Section A,2026-10-05,25,24,1,0.96,1
ENHS_SYN_0327,Grade 9,Section A,2026-10-12,25,20,5,0.8,1
ENHS_SYN_0327,Grade 9,Section A,2026-10-19,25,23,2,0.92,1
ENHS_SYN_0328,Grade 9,Section A,2026-08-03,25,20,5,0.8,1
ENHS_SYN_0328,Grade 9,Section A,2026-08-10,25,24,1,0.96,1
ENHS_SYN_0328,Grade 9,Section A,2026-08-17,25,23,2,0.92,1
ENHS_SYN_0328,Grade 9,Section A,2026-08-24,25,24,1,0.96,1
ENHS_SYN_0328,Grade 9,Section A,2026-08-31,25,25,0,1.0,0
ENHS_SYN_0328,Grade 9,Section A,2026-09-07,25,23,2,0.92,1
ENHS_SYN_0328,Grade 9,Section A,2026-09-14,25,24,1,0.96,1
ENHS_SYN_0328,Grade 9,Section A,2026-09-21,25,23,2,0.92,1
ENHS_SYN_0328,Grade 9,Section A,2026-09-28,25,24,1,0.96,1
ENHS_SYN_0328,Grade 9,Section A,2026-10-05,25,25,0,1.0,0
ENHS_SYN_0328,Grade 9,Section A,2026-10-12,25,25,0,1.0,0
ENHS_SYN_0328,Grade 9,Section A,2026-10-19,25,24,1,0.96,1
ENHS_SYN_0329,Grade 9,Section A,2026-08-03,25,22,3,0.88,1
ENHS_SYN_0329,Grade 9,Section A,2026-08-10,24,19,5,0.7917,1
ENHS_SYN_0329,Grade 9,Section A,2026-08-17,25,21,4,0.84,1
ENHS_SYN_0329,Grade 9,Section A,2026-08-24,24,18,6,0.75,1
ENHS_SYN_0329,Grade 9,Section A,2026-08-31,25,20,5,0.8,1
ENHS_SYN_0329,Grade 9,Section A,2026-09-07,25,20,5,0.8,1
ENHS_SYN_0329,Grade 9,Section A,2026-09-14,25,21,4,0.84,1
ENHS_SYN_0329,Grade 9,Section A,2026-09-21,25,22,3,0.88,1
ENHS_SYN_0329,Grade 9,Section A,2026-09-28,24,19,5,0.7917,1
ENHS_SYN_0329,Grade 9,Section A,2026-10-05,24,20,4,0.8333,1
ENHS_SYN_0329,Grade 9,Section A,2026-10-12,25,20,5,0.8,1
ENHS_SYN_0329,Grade 9,Section A,2026-10-19,25,12,13,0.48,1
ENHS_SYN_0330,Grade 9,Section A,2026-08-03,25,19,6,0.76,1
ENHS_SYN_0330,Grade 9,Section A,2026-08-10,25,18,7,0.72,1
ENHS_SYN_0330,Grade 9,Section A,2026-08-17,25,18,7,0.72,1
ENHS_SYN_0330,Grade 9,Section A,2026-08-24,25,18,7,0.72,1
ENHS_SYN_0330,Grade 9,Section A,2026-08-31,25,18,7,0.72,1
ENHS_SYN_0330,Grade 9,Section A,2026-09-07,24,17,7,0.7083,1
ENHS_SYN_0330,Grade 9,Section A,2026-09-14,25,21,4,0.84,1
ENHS_SYN_0330,Grade 9,Section A,2026-09-21,25,20,5,0.8,1
ENHS_SYN_0330,Grade 9,Section A,2026-09-28,25,22,3,0.88,1
ENHS_SYN_0330,Grade 9,Section A,2026-10-05,25,22,3,0.88,1
ENHS_SYN_0330,Grade 9,Section A,2026-10-12,25,19,6,0.76,1
ENHS_SYN_0330,Grade 9,Section A,2026-10-19,25,20,5,0.8,1
ENHS_SYN_0331,Grade 9,Section A,2026-08-03,25,19,6,0.76,1
ENHS_SYN_0331,Grade 9,Section A,2026-08-10,25,20,5,0.8,1
ENHS_SYN_0331,Grade 9,Section A,2026-08-17,25,18,7,0.72,1
ENHS_SYN_0331,Grade 9,Section A,2026-08-24,25,16,9,0.64,1
ENHS_SYN_0331,Grade 9,Section A,2026-08-31,24,18,6,0.75,1
ENHS_SYN_0331,Grade 9,Section A,2026-09-07,25,21,4,0.84,1
ENHS_SYN_0331,Grade 9,Section A,2026-09-14,25,17,8,0.68,1
ENHS_SYN_0331,Grade 9,Section A,2026-09-21,25,18,7,0.72,1
ENHS_SYN_0331,Grade 9,Section A,2026-09-28,25,20,5,0.8,1
ENHS_SYN_0331,Grade 9,Section A,2026-10-05,24,19,5,0.7917,1
ENHS_SYN_0331,Grade 9,Section A,2026-10-12,25,20,5,0.8,1
ENHS_SYN_0331,Grade 9,Section A,2026-10-19,25,18,7,0.72,1
ENHS_SYN_0332,Grade 9,Section A,2026-08-03,25,20,5,0.8,1
ENHS_SYN_0332,Grade 9,Section A,2026-08-10,25,20,5,0.8,1
ENHS_SYN_0332,Grade 9,Section A,2026-08-17,25,18,7,0.72,1
ENHS_SYN_0332,Grade 9,Section A,2026-08-24,25,20,5,0.8,1
ENHS_SYN_0332,Grade 9,Section A,2026-08-31,25,21,4,0.84,1
ENHS_SYN_0332,Grade 9,Section A,2026-09-07,25,23,2,0.92,1
ENHS_SYN_0332,Grade 9,Section A,2026-09-14,25,21,4,0.84,1
ENHS_SYN_0332,Grade 9,Section A,2026-09-21,25,19,6,0.76,1
ENHS_SYN_0332,Grade 9,Section A,2026-09-28,25,20,5,0.8,1
ENHS_SYN_0332,Grade 9,Section A,2026-10-05,25,17,8,0.68,1
ENHS_SYN_0332,Grade 9,Section A,2026-10-12,25,21,4,0.84,1
ENHS_SYN_0332,Grade 9,Section A,2026-10-19,25,21,4,0.84,1
ENHS_SYN_0333,Grade 9,Section A,2026-08-03,25,24,1,0.96,1
ENHS_SYN_0333,Grade 9,Section A,2026-08-10,25,18,7,0.72,1
ENHS_SYN_0333,Grade 9,Section A,2026-08-17,25,22,3,0.88,1
ENHS_SYN_0333,Grade 9,Section A,2026-08-24,25,23,2,0.92,1
ENHS_SYN_0333,Grade 9,Section A,2026-08-31,25,23,2,0.92,1
ENHS_SYN_0333,Grade 9,Section A,2026-09-07,25,24,1,0.96,1
ENHS_SYN_0333,Grade 9,Section A,2026-09-14,25,20,5,0.8,1
ENHS_SYN_0333,Grade 9,Section A,2026-09-21,25,22,3,0.88,1
ENHS_SYN_0333,Grade 9,Section A,2026-09-28,25,21,4,0.84,1
ENHS_SYN_0333,Grade 9,Section A,2026-10-05,25,24,1,0.96,1
ENHS_SYN_0333,Grade 9,Section A,2026-10-12,25,23,2,0.92,1
ENHS_SYN_0333,Grade 9,Section A,2026-10-19,25,23,2,0.92,1
ENHS_SYN_0334,Grade 9,Section A,2026-08-03,25,19,6,0.76,1
ENHS_SYN_0334,Grade 9,Section A,2026-08-10,25,18,7,0.72,1
ENHS_SYN_0334,Grade 9,Section A,2026-08-17,24,17,7,0.7083,1
ENHS_SYN_0334,Grade 9,Section A,2026-08-24,25,20,5,0.8,1
ENHS_SYN_0334,Grade 9,Section A,2026-08-31,25,20,5,0.8,1
ENHS_SYN_0334,Grade 9,Section A,2026-09-07,25,20,5,0.8,1
ENHS_SYN_0334,Grade 9,Section A,2026-09-14,25,16,9,0.64,1
ENHS_SYN_0334,Grade 9,Section A,2026-09-21,25,20,5,0.8,1
ENHS_SYN_0334,Grade 9,Section A,2026-09-28,25,16,9,0.64,1
ENHS_SYN_0334,Grade 9,Section A,2026-10-05,25,15,10,0.6,1
ENHS_SYN_0334,Grade 9,Section A,2026-10-12,25,17,8,0.68,1
ENHS_SYN_0334,Grade 9,Section A,2026-10-19,25,18,7,0.72,1
ENHS_SYN_0335,Grade 9,Section A,2026-08-03,25,25,0,1.0,0
ENHS_SYN_0335,Grade 9,Section A,2026-08-10,25,25,0,1.0,0
ENHS_SYN_0335,Grade 9,Section A,2026-08-17,25,24,1,0.96,1
ENHS_SYN_0335,Grade 9,Section A,2026-08-24,25,24,1,0.96,1
ENHS_SYN_0335,Grade 9,Section A,2026-08-31,25,24,1,0.96,1
ENHS_SYN_0335,Grade 9,Section A,2026-09-07,25,23,2,0.92,1
ENHS_SYN_0335,Grade 9,Section A,2026-09-14,25,25,0,1.0,0
ENHS_SYN_0335,Grade 9,Section A,2026-09-21,25,23,2,0.92,1
ENHS_SYN_0335,Grade 9,Section A,2026-09-28,25,25,0,1.0,0
ENHS_SYN_0335,Grade 9,Section A,2026-10-05,25,25,0,1.0,0
ENHS_SYN_0335,Grade 9,Section A,2026-10-12,25,24,1,0.96,1
ENHS_SYN_0335,Grade 9,Section A,2026-10-19,25,25,0,1.0,0
ENHS_SYN_0336,Grade 9,Section A,2026-08-03,24,21,3,0.875,1
ENHS_SYN_0336,Grade 9,Section A,2026-08-10,25,23,2,0.92,1
ENHS_SYN_0336,Grade 9,Section A,2026-08-17,25,22,3,0.88,1
ENHS_SYN_0336,Grade 9,Section A,2026-08-24,25,23,2,0.92,1
ENHS_SYN_0336,Grade 9,Section A,2026-08-31,25,23,2,0.92,1
ENHS_SYN_0336,Grade 9,Section A,2026-09-07,25,24,1,0.96,1
ENHS_SYN_0336,Grade 9,Section A,2026-09-14,25,23,2,0.92,1
ENHS_SYN_0336,Grade 9,Section A,2026-09-21,25,25,0,1.0,0
ENHS_SYN_0336,Grade 9,Section A,2026-09-28,25,24,1,0.96,1
ENHS_SYN_0336,Grade 9,Section A,2026-10-05,25,23,2,0.92,1
ENHS_SYN_0336,Grade 9,Section A,2026-10-12,25,24,1,0.96,1
ENHS_SYN_0336,Grade 9,Section A,2026-10-19,25,25,0,1.0,0
ENHS_SYN_0337,Grade 9,Section A,2026-08-03,25,21,4,0.84,1
ENHS_SYN_0337,Grade 9,Section A,2026-08-10,25,24,1,0.96,1
ENHS_SYN_0337,Grade 9,Section A,2026-08-17,25,22,3,0.88,1
ENHS_SYN_0337,Grade 9,Section A,2026-08-24,24,19,5,0.7917,1
ENHS_SYN_0337,Grade 9,Section A,2026-08-31,25,22,3,0.88,1
ENHS_SYN_0337,Grade 9,Section A,2026-09-07,25,21,4,0.84,1
ENHS_SYN_0337,Grade 9,Section A,2026-09-14,25,24,1,0.96,1
ENHS_SYN_0337,Grade 9,Section A,2026-09-21,25,24,1,0.96,1
ENHS_SYN_0337,Grade 9,Section A,2026-09-28,25,24,1,0.96,1
ENHS_SYN_0337,Grade 9,Section A,2026-10-05,25,25,0,1.0,0
ENHS_SYN_0337,Grade 9,Section A,2026-10-12,25,24,1,0.96,1
ENHS_SYN_0337,Grade 9,Section A,2026-10-19,25,19,6,0.76,1
ENHS_SYN_0338,Grade 9,Section A,2026-08-03,25,24,1,0.96,1
ENHS_SYN_0338,Grade 9,Section A,2026-08-10,25,22,3,0.88,1
ENHS_SYN_0338,Grade 9,Section A,2026-08-17,25,25,0,1.0,0
ENHS_SYN_0338,Grade 9,Section A,2026-08-24,25,21,4,0.84,1
ENHS_SYN_0338,Grade 9,Section A,2026-08-31,25,24,1,0.96,1
ENHS_SYN_0338,Grade 9,Section A,2026-09-07,25,23,2,0.92,1
ENHS_SYN_0338,Grade 9,Section A,2026-09-14,25,23,2,0.92,1
ENHS_SYN_0338,Grade 9,Section A,2026-09-21,25,22,3,0.88,1
ENHS_SYN_0338,Grade 9,Section A,2026-09-28,25,22,3,0.88,1
ENHS_SYN_0338,Grade 9,Section A,2026-10-05,25,23,2,0.92,1
ENHS_SYN_0338,Grade 9,Section A,2026-10-12,25,24,1,0.96,1
ENHS_SYN_0338,Grade 9,Section A,2026-10-19,25,23,2,0.92,1
ENHS_SYN_0339,Grade 9,Section A,2026-08-03,25,22,3,0.88,1
ENHS_SYN_0339,Grade 9,Section A,2026-08-10,25,20,5,0.8,1
ENHS_SYN_0339,Grade 9,Section A,2026-08-17,25,22,3,0.88,1
ENHS_SYN_0339,Grade 9,Section A,2026-08-24,25,18,7,0.72,1
ENHS_SYN_0339,Grade 9,Section A,2026-08-31,25,21,4,0.84,1
ENHS_SYN_0339,Grade 9,Section A,2026-09-07,25,22,3,0.88,1
ENHS_SYN_0339,Grade 9,Section A,2026-09-14,25,23,2,0.92,1
ENHS_SYN_0339,Grade 9,Section A,2026-09-21,25,22,3,0.88,1
ENHS_SYN_0339,Grade 9,Section A,2026-09-28,25,22,3,0.88,1
ENHS_SYN_0339,Grade 9,Section A,2026-10-05,25,22,3,0.88,1
ENHS_SYN_0339,Grade 9,Section A,2026-10-12,25,19,6,0.76,1
ENHS_SYN_0339,Grade 9,Section A,2026-10-19,25,23,2,0.92,1
ENHS_SYN_0340,Grade 9,Section A,2026-08-03,25,23,2,0.92,1
ENHS_SYN_0340,Grade 9,Section A,2026-08-10,25,23,2,0.92,1
ENHS_SYN_0340,Grade 9,Section A,2026-08-17,25,22,3,0.88,1
ENHS_SYN_0340,Grade 9,Section A,2026-08-24,25,24,1,0.96,1
ENHS_SYN_0340,Grade 9,Section A,2026-08-31,25,21,4,0.84,1
ENHS_SYN_0340,Grade 9,Section A,2026-09-07,25,21,4,0.84,1
ENHS_SYN_0340,Grade 9,Section A,2026-09-14,25,21,4,0.84,1
ENHS_SYN_0340,Grade 9,Section A,2026-09-21,25,22,3,0.88,1
ENHS_SYN_0340,Grade 9,Section A,2026-09-28,25,23,2,0.92,1
ENHS_SYN_0340,Grade 9,Section A,2026-10-05,25,21,4,0.84,1
ENHS_SYN_0340,Grade 9,Section A,2026-10-12,25,25,0,1.0,0
ENHS_SYN_0340,Grade 9,Section A,2026-10-19,25,20,5,0.8,1
ENHS_SYN_0341,Grade 9,Section A,2026-08-03,25,16,9,0.64,1
ENHS_SYN_0341,Grade 9,Section A,2026-08-10,25,21,4,0.84,1
ENHS_SYN_0341,Grade 9,Section A,2026-08-17,25,21,4,0.84,1
ENHS_SYN_0341,Grade 9,Section A,2026-08-24,25,17,8,0.68,1
ENHS_SYN_0341,Grade 9,Section A,2026-08-31,25,19,6,0.76,1
ENHS_SYN_0341,Grade 9,Section A,2026-09-07,25,21,4,0.84,1
ENHS_SYN_0341,Grade 9,Section A,2026-09-14,25,17,8,0.68,1
ENHS_SYN_0341,Grade 9,Section A,2026-09-21,25,18,7,0.72,1
ENHS_SYN_0341,Grade 9,Section A,2026-09-28,25,20,5,0.8,1
ENHS_SYN_0341,Grade 9,Section A,2026-10-05,25,19,6,0.76,1
ENHS_SYN_0341,Grade 9,Section A,2026-10-12,24,17,7,0.7083,1
