Student_ID,Grade_Level,Section,Subject,Date,Time,Attendance_Status
ENHS_SYN_0220,Grade 8,Section B,Subject B,2026-09-14,08:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject C,2026-09-14,09:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject D,2026-09-14,10:30,Absent
ENHS_SYN_0220,Grade 8,Section B,Subject E,2026-09-14,13:00,Present
ENHS_SYN_0220,Grade 8,Section B,Subject A,2026-09-15,07:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject B,2026-09-15,08:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject C,2026-09-15,09:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject D,2026-09-15,10:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject E,2026-09-15,13:00,Present
ENHS_SYN_0220,Grade 8,Section B,Subject A,2026-09-16,07:30,Absent
ENHS_SYN_0220,Grade 8,Section B,Subject B,2026-09-16,08:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject C,2026-09-16,09:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject D,2026-09-16,10:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject E,2026-09-16,13:00,Present
ENHS_SYN_0220,Grade 8,Section B,Subject A,2026-09-17,07:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject B,2026-09-17,08:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject C,2026-09-17,09:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject D,2026-09-17,10:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject E,2026-09-17,13:00,Present
ENHS_SYN_0220,Grade 8,Section B,Subject A,2026-09-18,07:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject B,2026-09-18,08:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject C,2026-09-18,09:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject D,2026-09-18,10:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject E,2026-09-18,13:00,Present
ENHS_SYN_0220,Grade 8,Section B,Subject A,2026-09-21,07:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject B,2026-09-21,08:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject C,2026-09-21,09:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject D,2026-09-21,10:30,Absent
ENHS_SYN_0220,Grade 8,Section B,Subject E,2026-09-21,13:00,Present
ENHS_SYN_0220,Grade 8,Section B,Subject A,2026-09-22,07:30,Absent
ENHS_SYN_0220,Grade 8,Section B,Subject B,2026-09-22,08:30,Absent
ENHS_SYN_0220,Grade 8,Section B,Subject C,2026-09-22,09:30,Absent
ENHS_SYN_0220,Grade 8,Section B,Subject D,2026-09-22,10:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject E,2026-09-22,13:00,Present
ENHS_SYN_0220,Grade 8,Section B,Subject A,2026-09-23,07:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject B,2026-09-23,08:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject C,2026-09-23,09:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject D,2026-09-23,10:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject E,2026-09-23,13:00,Absent
ENHS_SYN_0220,Grade 8,Section B,Subject A,2026-09-24,07:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject B,2026-09-24,08:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject C,2026-09-24,09:30,Absent
ENHS_SYN_0220,Grade 8,Section B,Subject D,2026-09-24,10:30,Absent
ENHS_SYN_0220,Grade 8,Section B,Subject E,2026-09-24,13:00,Present
ENHS_SYN_0220,Grade 8,Section B,Subject A,2026-09-25,07:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject B,2026-09-25,08:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject C,2026-09-25,09:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject D,2026-09-25,10:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject E,2026-09-25,13:00,Present
ENHS_SYN_0220,Grade 8,Section B,Subject A,2026-09-28,07:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject B,2026-09-28,08:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject C,2026-09-28,09:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject D,2026-09-28,10:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject E,2026-09-28,13:00,Present
ENHS_SYN_0220,Grade 8,Section B,Subject A,2026-09-29,07:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject B,2026-09-29,08:30,Absent
ENHS_SYN_0220,Grade 8,Section B,Subject C,2026-09-29,09:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject D,2026-09-29,10:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject E,2026-09-29,13:00,Present
ENHS_SYN_0220,Grade 8,Section B,Subject A,2026-09-30,07:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject B,2026-09-30,08:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject C,2026-09-30,09:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject D,2026-09-30,10:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject E,2026-09-30,13:00,Present
ENHS_SYN_0220,Grade 8,Section B,Subject A,2026-10-01,07:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject B,2026-10-01,08:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject C,2026-10-01,09:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject D,2026-10-01,10:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject E,2026-10-01,13:00,Absent
ENHS_SYN_0220,Grade 8,Section B,Subject A,2026-10-02,07:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject B,2026-10-02,08:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject C,2026-10-02,09:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject D,2026-10-02,10:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject E,2026-10-02,13:00,Present
ENHS_SYN_0220,Grade 8,Section B,Subject A,2026-10-05,07:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject B,2026-10-05,08:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject C,2026-10-05,09:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject D,2026-10-05,10:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject E,2026-10-05,13:00,Present
ENHS_SYN_0220,Grade 8,Section B,Subject A,2026-10-06,07:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject B,2026-10-06,08:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject C,2026-10-06,09:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject D,2026-10-06,10:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject E,2026-10-06,13:00,Absent
ENHS_SYN_0220,Grade 8,Section B,Subject A,2026-10-07,07:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject B,2026-10-07,08:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject C,2026-10-07,09:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject D,2026-10-07,10:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject E,2026-10-07,13:00,Present
ENHS_SYN_0220,Grade 8,Section B,Subject A,2026-10-08,07:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject B,2026-10-08,08:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject C,2026-10-08,09:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject D,2026-10-08,10:30,Absent
ENHS_SYN_0220,Grade 8,Section B,Subject E,2026-10-08,13:00,Present
ENHS_SYN_0220,Grade 8,Section B,Subject A,2026-10-09,07:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject B,2026-10-09,08:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject C,2026-10-09,09:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject D,2026-10-09,10:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject E,2026-10-09,13:00,Present
ENHS_SYN_0220,Grade 8,Section B,Subject A,2026-10-12,07:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject B,2026-10-12,08:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject C,2026-10-12,09:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject D,2026-10-12,10:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject E,2026-10-12,13:00,Absent
ENHS_SYN_0220,Grade 8,Section B,Subject A,2026-10-13,07:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject B,2026-10-13,08:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject C,2026-10-13,09:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject D,2026-10-13,10:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject E,2026-10-13,13:00,Present
ENHS_SYN_0220,Grade 8,Section B,Subject A,2026-10-14,07:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject B,2026-10-14,08:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject C,2026-10-14,09:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject D,2026-10-14,10:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject E,2026-10-14,13:00,Absent
ENHS_SYN_0220,Grade 8,Section B,Subject A,2026-10-15,07:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject B,2026-10-15,08:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject C,2026-10-15,09:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject D,2026-10-15,10:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject E,2026-10-15,13:00,Present
ENHS_SYN_0220,Grade 8,Section B,Subject A,2026-10-16,07:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject B,2026-10-16,08:30,Absent
ENHS_SYN_0220,Grade 8,Section B,Subject C,2026-10-16,09:30,Absent
ENHS_SYN_0220,Grade 8,Section B,Subject D,2026-10-16,10:30,Absent
ENHS_SYN_0220,Grade 8,Section B,Subject E,2026-10-16,13:00,Present
ENHS_SYN_0220,Grade 8,Section B,Subject A,2026-10-19,07:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject B,2026-10-19,08:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject C,2026-10-19,09:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject D,2026-10-19,10:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject E,2026-10-19,13:00,Present
ENHS_SYN_0220,Grade 8,Section B,Subject A,2026-10-20,07:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject B,2026-10-20,08:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject C,2026-10-20,09:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject D,2026-10-20,10:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject E,2026-10-20,13:00,Absent
ENHS_SYN_0220,Grade 8,Section B,Subject A,2026-10-21,07:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject B,2026-10-21,08:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject C,2026-10-21,09:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject D,2026-10-21,10:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject E,2026-10-21,13:00,Present
ENHS_SYN_0220,Grade 8,Section B,Subject A,2026-10-22,07:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject B,2026-10-22,08:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject C,2026-10-22,09:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject D,2026-10-22,10:30,Absent
ENHS_SYN_0220,Grade 8,Section B,Subject E,2026-10-22,13:00,Absent
ENHS_SYN_0220,Grade 8,Section B,Subject A,2026-10-23,07:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject B,2026-10-23,08:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject C,2026-10-23,09:30,Present
ENHS_SYN_0220,Grade 8,Section B,Subject D,2026-10-23,10:30,Absent
ENHS_SYN_0220,Grade 8,Section B,Subject E,2026-10-23,13:00,Absent
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-08-03,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-08-03,08:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-08-03,09:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-08-03,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-08-03,13:00,Present
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-08-04,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-08-04,08:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-08-04,09:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-08-04,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-08-04,13:00,Present
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-08-05,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-08-05,08:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-08-05,09:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-08-05,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-08-05,13:00,Present
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-08-06,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-08-06,08:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-08-06,09:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-08-06,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-08-06,13:00,Present
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-08-07,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-08-07,08:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-08-07,09:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-08-07,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-08-07,13:00,Present
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-08-10,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-08-10,08:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-08-10,09:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-08-10,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-08-10,13:00,Absent
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-08-11,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-08-11,08:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-08-11,09:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-08-11,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-08-11,13:00,Present
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-08-12,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-08-12,08:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-08-12,09:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-08-12,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-08-12,13:00,Present
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-08-13,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-08-13,08:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-08-13,09:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-08-13,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-08-13,13:00,Present
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-08-14,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-08-14,08:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-08-14,09:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-08-14,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-08-14,13:00,Present
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-08-17,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-08-17,08:30,Absent
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-08-17,09:30,Absent
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-08-17,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-08-17,13:00,Present
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-08-18,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-08-18,08:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-08-18,09:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-08-18,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-08-18,13:00,Present
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-08-19,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-08-19,08:30,Absent
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-08-19,09:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-08-19,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-08-19,13:00,Present
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-08-20,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-08-20,08:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-08-20,09:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-08-20,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-08-20,13:00,Present
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-08-21,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-08-21,08:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-08-21,09:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-08-21,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-08-21,13:00,Present
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-08-24,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-08-24,08:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-08-24,09:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-08-24,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-08-24,13:00,Present
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-08-25,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-08-25,08:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-08-25,09:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-08-25,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-08-25,13:00,Absent
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-08-26,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-08-26,08:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-08-26,09:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-08-26,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-08-26,13:00,Present
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-08-27,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-08-27,08:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-08-27,09:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-08-27,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-08-27,13:00,Present
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-08-28,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-08-28,08:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-08-28,09:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-08-28,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-08-28,13:00,Present
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-08-31,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-08-31,08:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-08-31,09:30,Absent
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-08-31,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-08-31,13:00,Present
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-09-01,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-09-01,08:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-09-01,09:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-09-01,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-09-01,13:00,Present
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-09-02,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-09-02,08:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-09-02,09:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-09-02,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-09-02,13:00,Present
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-09-03,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-09-03,08:30,Absent
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-09-03,09:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-09-03,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-09-03,13:00,Present
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-09-04,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-09-04,08:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-09-04,09:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-09-04,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-09-04,13:00,Present
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-09-07,07:30,Absent
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-09-07,08:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-09-07,09:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-09-07,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-09-07,13:00,Present
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-09-08,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-09-08,08:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-09-08,09:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-09-08,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-09-08,13:00,Present
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-09-09,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-09-09,08:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-09-09,09:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-09-09,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-09-09,13:00,Present
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-09-10,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-09-10,08:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-09-10,09:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-09-10,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-09-10,13:00,Absent
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-09-11,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-09-11,08:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-09-11,09:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-09-11,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-09-11,13:00, Absent 
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-09-14,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-09-14,08:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-09-14,09:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-09-14,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-09-14,13:00,Present
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-09-15,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-09-15,08:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-09-15,09:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-09-15,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-09-15,13:00,Present
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-09-16,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-09-16,08:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-09-16,09:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-09-16,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-09-16,13:00,Present
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-09-17,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-09-17,08:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-09-17,09:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-09-17,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-09-17,13:00,Present
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-09-18,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-09-18,08:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-09-18,09:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-09-18,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-09-18,13:00,Present
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-09-21,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-09-21,08:30,Absent
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-09-21,09:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-09-21,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-09-21,13:00,Present
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-09-22,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-09-22,08:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-09-22,09:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-09-22,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-09-22,13:00,Present
ENHS_SYN_0221,Grade 8,Section B,Subject A,2026-09-23,07:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject B,2026-09-23,08:30,Absent
ENHS_SYN_0221,Grade 8,Section B,Subject C,2026-09-23,09:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject D,2026-09-23,10:30,Present
ENHS_SYN_0221,Grade 8,Section B,Subject E,2026-09-23,13:00,Present
